22	4/28/2020 10:33:11 PM	1
23	4/28/2020 10:33:12 PM	1
24	4/28/2020 10:33:12 PM	1
24	4/28/2020 10:33:13 PM	1
25	4/28/2020 10:33:13 PM	1
26	4/28/2020 10:33:14 PM	1
26	4/28/2020 10:33:15 PM	1
27	4/28/2020 10:33:15 PM	1
27	4/28/2020 10:33:16 PM	1
28	4/28/2020 10:33:17 PM	1
29	4/28/2020 10:33:17 PM	1
29	4/28/2020 10:33:18 PM	1
30	4/28/2020 10:33:18 PM	1
31	4/28/2020 10:33:19 PM	1
31	4/28/2020 10:33:20 PM	1
32	4/28/2020 10:33:20 PM	1
32	4/28/2020 10:33:21 PM	1
33	4/28/2020 10:33:21 PM	1
34	4/28/2020 10:33:22 PM	1
34	4/28/2020 10:33:23 PM	1
35	4/28/2020 10:33:23 PM	1
35	4/28/2020 10:33:24 PM	1
36	4/28/2020 10:33:25 PM	1
37	4/28/2020 10:33:25 PM	1
37	4/28/2020 10:33:26 PM	1
38	4/28/2020 10:33:26 PM	1
39	4/28/2020 10:33:27 PM	1
39	4/28/2020 10:33:28 PM	1
40	4/28/2020 10:33:28 PM	1
40	4/28/2020 10:33:29 PM	1
41	4/28/2020 10:33:30 PM	1
42	4/28/2020 10:33:30 PM	1
42	4/28/2020 10:33:31 PM	1
43	4/28/2020 10:33:31 PM	1
43	4/28/2020 10:33:32 PM	1
44	4/28/2020 10:33:33 PM	1
45	4/28/2020 10:33:33 PM	1
45	4/28/2020 10:33:34 PM	1
46	4/28/2020 10:33:34 PM	1
46	4/28/2020 10:33:35 PM	1
47	4/28/2020 10:33:36 PM	1
48	4/28/2020 10:33:36 PM	1
48	4/28/2020 10:33:37 PM	1
49	4/28/2020 10:33:37 PM	1
50	4/28/2020 10:33:38 PM	1
50	4/28/2020 10:33:39 PM	1
51	4/28/2020 10:33:39 PM	1
51	4/28/2020 10:33:40 PM	1
52	4/28/2020 10:33:41 PM	1
53	4/28/2020 10:33:41 PM	1
53	4/28/2020 10:33:42 PM	1
54	4/28/2020 10:33:42 PM	1
54	4/28/2020 10:33:43 PM	1
55	4/28/2020 10:33:44 PM	1
56	4/28/2020 10:33:44 PM	1
56	4/28/2020 10:33:45 PM	1
57	4/28/2020 10:33:45 PM	1
58	4/28/2020 10:33:46 PM	1
58	4/28/2020 10:33:47 PM	1
59	4/28/2020 10:33:47 PM	1
59	4/28/2020 10:33:48 PM	1
0	4/28/2020 10:33:48 PM	1
1	4/28/2020 10:33:49 PM	1
1	4/28/2020 10:33:50 PM	1
2	4/28/2020 10:33:50 PM	1
2	4/28/2020 10:33:51 PM	1
3	4/28/2020 10:33:52 PM	1
4	4/28/2020 10:33:52 PM	1
4	4/28/2020 10:33:53 PM	1
5	4/28/2020 10:33:53 PM	1
5	4/28/2020 10:33:54 PM	1
6	4/28/2020 10:33:55 PM	1
7	4/28/2020 10:33:55 PM	1
7	4/28/2020 10:33:56 PM	1
8	4/28/2020 10:33:56 PM	1
9	4/28/2020 10:33:57 PM	1
9	4/28/2020 10:33:58 PM	1
10	4/28/2020 10:33:58 PM	1
10	4/28/2020 10:33:59 PM	1
11	4/28/2020 10:34:00 PM	1
12	4/28/2020 10:34:00 PM	1
12	4/28/2020 10:34:01 PM	1
13	4/28/2020 10:34:01 PM	1
13	4/28/2020 10:34:02 PM	1
14	4/28/2020 10:34:03 PM	1
15	4/28/2020 10:34:03 PM	1
15	4/28/2020 10:34:04 PM	1
16	4/28/2020 10:34:04 PM	1
17	4/28/2020 10:34:05 PM	1
17	4/28/2020 10:34:06 PM	1
18	4/28/2020 10:34:06 PM	1
18	4/28/2020 10:34:07 PM	1
19	4/28/2020 10:34:08 PM	1
20	4/28/2020 10:34:08 PM	1
20	4/28/2020 10:34:09 PM	1
21	4/28/2020 10:34:09 PM	1
21	4/28/2020 10:34:10 PM	1
22	4/28/2020 10:34:11 PM	1
23	4/28/2020 10:34:11 PM	1
23	4/28/2020 10:34:12 PM	1
24	4/28/2020 10:34:12 PM	1
25	4/28/2020 10:34:13 PM	1
25	4/28/2020 10:34:14 PM	1
26	4/28/2020 10:34:14 PM	1
26	4/28/2020 10:34:15 PM	1
27	4/28/2020 10:34:16 PM	1
28	4/28/2020 10:34:16 PM	1
28	4/28/2020 10:34:17 PM	1
29	4/28/2020 10:34:17 PM	1
29	4/28/2020 10:34:18 PM	1
30	4/28/2020 10:34:19 PM	1
31	4/28/2020 10:34:19 PM	1
31	4/28/2020 10:34:20 PM	1
32	4/28/2020 10:34:20 PM	1
33	4/28/2020 10:34:21 PM	1
33	4/28/2020 10:34:22 PM	1
34	4/28/2020 10:34:22 PM	1
34	4/28/2020 10:34:23 PM	1
35	4/28/2020 10:34:23 PM	1
36	4/28/2020 10:34:24 PM	1
36	4/28/2020 10:34:25 PM	1
37	4/28/2020 10:34:25 PM	1
37	4/28/2020 10:34:26 PM	1
38	4/28/2020 10:34:27 PM	1
39	4/28/2020 10:34:27 PM	1
39	4/28/2020 10:34:28 PM	1
40	4/28/2020 10:34:28 PM	1
41	4/28/2020 10:34:29 PM	1
41	4/28/2020 10:34:30 PM	1
42	4/28/2020 10:34:30 PM	1
42	4/28/2020 10:34:31 PM	1
43	4/28/2020 10:34:31 PM	1
44	4/28/2020 10:34:32 PM	1
44	4/28/2020 10:34:33 PM	1
45	4/28/2020 10:34:33 PM	1
45	4/28/2020 10:34:34 PM	1
46	4/28/2020 10:34:35 PM	1
47	4/28/2020 10:34:35 PM	1
47	4/28/2020 10:34:36 PM	1
48	4/28/2020 10:34:36 PM	1
48	4/28/2020 10:34:37 PM	1
49	4/28/2020 10:34:38 PM	1
50	4/28/2020 10:34:38 PM	1
50	4/28/2020 10:34:39 PM	1
51	4/28/2020 10:34:39 PM	1
52	4/28/2020 10:34:40 PM	1
52	4/28/2020 10:34:41 PM	1
53	4/28/2020 10:34:41 PM	1
53	4/28/2020 10:34:42 PM	1
54	4/28/2020 10:34:43 PM	1
55	4/28/2020 10:34:43 PM	1
55	4/28/2020 10:34:44 PM	1
56	4/28/2020 10:34:44 PM	1
57	4/28/2020 10:34:45 PM	1
57	4/28/2020 10:34:46 PM	1
58	4/28/2020 10:34:46 PM	1
58	4/28/2020 10:34:47 PM	1
59	4/28/2020 10:34:48 PM	1
0	4/28/2020 10:34:48 PM	1
0	4/28/2020 10:34:49 PM	1
1	4/28/2020 10:34:49 PM	1
2	4/28/2020 10:34:50 PM	1
2	4/28/2020 10:34:51 PM	1
3	4/28/2020 10:34:51 PM	1
3	4/28/2020 10:34:52 PM	1
4	4/28/2020 10:34:53 PM	1
5	4/28/2020 10:34:53 PM	1
5	4/28/2020 10:34:54 PM	1
6	4/28/2020 10:34:54 PM	1
6	4/28/2020 10:34:55 PM	1
7	4/28/2020 10:34:56 PM	1
8	4/28/2020 10:34:56 PM	1
8	4/28/2020 10:34:57 PM	1
9	4/28/2020 10:34:57 PM	1
10	4/28/2020 10:34:58 PM	1
10	4/28/2020 10:34:59 PM	1
11	4/28/2020 10:34:59 PM	1
11	4/28/2020 10:35:00 PM	1
12	4/28/2020 10:35:00 PM	1
13	4/28/2020 10:35:01 PM	1
13	4/28/2020 10:35:02 PM	1
14	4/28/2020 10:35:02 PM	1
14	4/28/2020 10:35:03 PM	1
15	4/28/2020 10:35:04 PM	1
16	4/28/2020 10:35:04 PM	1
16	4/28/2020 10:35:05 PM	1
17	4/28/2020 10:35:05 PM	1
17	4/28/2020 10:35:06 PM	1
18	4/28/2020 10:35:07 PM	1
19	4/28/2020 10:35:07 PM	1
19	4/28/2020 10:35:08 PM	1
20	4/28/2020 10:35:08 PM	1
21	4/28/2020 10:35:09 PM	1
21	4/28/2020 10:35:10 PM	1
22	4/28/2020 10:35:10 PM	1
22	4/28/2020 10:35:11 PM	1
23	4/28/2020 10:35:12 PM	1
24	4/28/2020 10:35:12 PM	1
24	4/28/2020 10:35:13 PM	1
25	4/28/2020 10:35:13 PM	1
25	4/28/2020 10:35:14 PM	1
26	4/28/2020 10:35:15 PM	1
27	4/28/2020 10:35:15 PM	1
27	4/28/2020 10:35:16 PM	1
28	4/28/2020 10:35:16 PM	1
29	4/28/2020 10:35:17 PM	1
29	4/28/2020 10:35:18 PM	1
30	4/28/2020 10:35:18 PM	1
30	4/28/2020 10:35:19 PM	1
31	4/28/2020 10:35:20 PM	1
